400
544.50260694897179
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2016855771482595,0.53538036592859262,-0.45265468326948938,0.068962155430859512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810900312198919,0.23674055379269821,0.47174086175119029,0.56619756028014678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37782488717456175,-0.72836279902751577,-0.11755135667565692,0.5471736795340254,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34990547071479111,0.056544927789278318,-0.324407949918459,0.13215926753126928,0.16256370482469124,0.30780835579796545,0.20741565025398701,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14228116390116241,0.51134503460017666,0.45179708273577951,0.46658853029137504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84741762933791154,0.0055781040107057969,0.10486874749942011,-0.20678103275054974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1580251427511738,0.45267419710296836,-1.1402534427519564,-0.045013247279865123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3246595976345375,0.24611457335533143,-0.74131454131075591,-0.35950723978493515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068083526646256706,-0.20846709945005734,-0.098032653146083351,-0.28742785118651082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2089104427573809,0.97868377055910993,0.57814335652237614,0.65755425661650346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057416282299282192,0.67879228964317118,0.77505465443482335,1.1089402482127635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8840443817392489,10.595665425695882,-9.8050724359782517,0.59206808625801866,-7.3515062692007049,3.4662040894989152,-0.14474688137883918,-9.1091225414609571,6.030688225556454,-7.0919367603280437,0.019852151882218186,-13.1510850674099,1.1820511156954117,-7.5219131324518793,-15.053640200740185,-2.7317999362249479,-0.60639258300399934,-6.3839394857749285,2.3981006974733319,2.5277077520971969,-1.0730643238376687,-6.8002643849138664,-3.0352763657015527,-5.2536139992913871,1.8960869492605408,-1.7030210999505249,1.4589163736809256,2.1731614711099683,0.63406962493696051,0.49581921021963915,0.24763499271525657,-1.6031343493202346,-6.2013067905904551,-5.6637795919029958,9.0307226640844362,-0.95138211988761723,9.9148912135905309,1.8843531192379266,-0.72920563239351899,13.928262616364607,3.4112246373429893,6.3348933470362763,0.80345715021489239,-5.0003722846901493,-9.3759112801243667,4.8893262168668503,8.6367764908715472,10.02676330313292,4.1605266496378812,-1.7249586189745882,-9.4327224029096577,-3.355818729957587,1.0932084366785839,-11.589578859515871,6.2064975526499051,5.425309972945846,1.4786600382452575,-10.420953044233427,8.3952767434766926,10.55588045636244,16.64751800261903,-5.44988085152543,-6.5871528008009816,4.1222008872636646,-5.7565480840730885,0.036223670479937436,1.8521191370644192,4.1990666573536819,1.7130958204187396,6.5563691574747605,-24.198572037221098,-1.8030383604966371,-1.3965428641440958,9.592202997060749,-4.8234442759005907,-2.9977970123610924,-7.1127677764515367,2.6340141284313892,7.0586764794016927,-7.6331680134885627,0.007098017821761597,1.5582024440062552,-4.5036966750950223,-8.4543542671037741,0.82499308886547251,3.4121629232566923,-1.6086423674876649,-5.9257112701124424,-10.020188566213941,6.3974504946730804,-6.5098911824887562,-1.6764200269934082,-3.7688808251712147,-11.127583202238171,-2.7114502560119367,2.1742980846083726,-5.0132108962106647,2.7675106329992825,-8.5857548986081582,-3.7230448547315245,-5.5739464685139977,0.93108753113795995,2.1240766929147559,8.161408732190317,0.8846366391151107,-8.7356071340475161,1.5600527382100287,0.8171997107100516,7.8141124945429778,-16.240093160817498,12.513898847489049,13.804826393796434,2.7510065879253163,-7.740418398721336,-0.13645614144725932,-0.14725431773652756,3.9525801864737131,-3.4979026414673791,-0.65811013867188883,3.7287491800881845,-10.418738592354792,-2.1435982188530822,3.4834108206003345,-3.3175259977305807,-0.39032268103323148,-14.572355908323781,-15.578202336352231,7.3260430148419093,3.5302088550660793,-0.21372209840866185,-9.5696357682197437,-13.920597478597555,-12.401957954095435,-4.8953043249028054,11.403056534082095,-2.6109174446703434,-6.7470102497505264,0.20607450942081573,-0.40377237920202619,-1.3461793837268095,-2.8274138574991357,-3.8066311651358009,9.9769817401770133,2.2346086648196093,1.3432753537199342,-2.1807554557137512,10.053523930292206,-3.02651810540535,-6.6558015193959204,-14.428108187942795,-2.3419954724687675,-4.5924670533509309,-8.4081314599312016,-2.9636359023568719,12.542768612212413,-4.140234464107424,5.8925622255782546,-4.6117979771219897,0.70601549809003361,-4.3875010448916445,6.0395662438647753,0.9854463547382315,1.1136926676061227,-3.9050849527502698,-3.0301076239885094,2.2345935027250321,5.8019858874002681,-12.695202868857866,2.5645504440593383,-4.6799400907033384,1.655760181641766,15.483215011066006,-9.6275401604985014,9.8810092110270951,3.9172402366453611,2.0721504341146235,1.114430118264063,-5.3661490723487431,-4.4801967923082042,-12.806814841252848,1.9420456161962092,-1.2572150516053637,-1.5066548273302665,-0.74942279422928004,-3.2395789495503191,0.5507613534615633,-3.2154728426608838,-8.1728819967750042,-14.106908214477034,25.444278325261898,6.2219843717101808,-2.7613434025909505,-3.0472272791238044,-0.1864360775612631,-6.6016748932692755,-4.6076783204850873,-9.6740551214997819,-0.72109378701395954,0.17643150142726127,-7.917165006470813,4.9943861989293916,0.78458885873524131,4.5274440678050887,-3.1797326132039871,-4.7204605706457077,-7.0512059275487582,-5.6580533544718197,1.4238877287207785,5.2052974366747851,4.4361898718104094,-2.9389071523538006,3.4405145660870389,-8.8415348314551157,0.48765841502697749,-6.4746166463126746,3.3819716956432488,5.0778924474908926,-1.9511194901870716,3.6476412288586122,-2.8261961765035841,-5.9811067085060614,4.9004605870016862,9.1807528957268971,5.3391703858733024,-3.9214233825745048,-4.0533201858442682,6.8006006357723869,7.3310175300647336,-4.032256743986947,13.941462773021422,2.2867455804960635,-0.076579140890053354,-2.6636271927939834,3.5040118685395996,-10.071221530068343,9.6090433548696907,-1.9254442130365872,-3.8576745748304679,-5.5137861381111906,8.8945462201848215,1.7629904562670944,6.3674509713788581,2.7147349010265724,0.21366178641953831,1.2596174405574323,-4.5236040612843214,5.6054624886765687,7.7029763397047661,1.3979442308595269,-12.497219972719483,0.68366281691431308,4.7025772174810196,8.7487989588342092,-5.4459405320723562,-10.084445442187132,-4.497953234230458,-2.5358913194376287,-7.4867621613753244,-1.8011791474266188,-9.3354836728925044,-1.1311369776767739,-7.9107942751614351,9.3705280204750974,0.40694307463522078,-4.1332183046844815,0.042665196554558492,2.9078447041128799,4.9324063168253227,-6.5390758982482948,20.495741264951771,10.808771255322034,12.781350946349979,-19.728103952304494,1.5731262931538681,6.4138242939004861,3.912844614508566,-2.3261164299390207,-1.6201802609561111,0.091825257058711335,2.2980744805536988,-7.4468714423781961,5.640004891181694,-11.975669966582718,-6.0936103194343083,-13.979561175688055,0.60133758125977665,-1.7301427212354121,4.5548422446304588,2.1469853774690963,11.749757448318007,13.65189894149732,-3.3026072331945886,3.5238242605431873,-7.1574731868346149,5.3504167135398548,3.8456498105997072,-9.1466628761304545,-3.7707231949112123,10.382282088034348,-0.54180736803806007,-8.3306741605266588,5.3138139598900187,8.6006481317789447,-14.286292477261711,-20.373962148567799,-4.2789897972123283,-8.516117161596787,-32.158655637689719,-21.271236451974758,-10.923452809458375,-6.2571886382411552,-11.410626718530541,-4.9565087899957465,-3.3812628661210558,9.8888211019411276,1.2806020154107793,-2.9769144204971409,4.1967734224993709,-9.010771945549557,-1.0504824038777449,2.6699584445364293,-2.0584831354341686,-2.7160458157839011,3.2839935670253708,-6.3148537379625536,6.6599480879589361,-1.9552324852117346,-4.1654802897632841,-18.470146203248763,-26.146942204281174,-26.380397336853719,0.59506467097717797,-1.6147664878636454,2.2958465960912613,-1.3922430933901264,-4.2834717038797496,8.9545433051520504,-1.2026639775893311,8.7535889835384317,-6.5021020833523835,-0.88896999546668531,-2.6359882847347476,-9.7621065094920212,-1.3934094747527481,4.2058330158992359,4.0159591602638862,-3.2066608805918144,-6.6570955442036306,1.3603483936269105,11.170306439863143,13.072384662867474,4.4859929699634105,6.8250436441225855,0.13860972530140597,-1.8056063860711291,-2.5126383737462543,2.6421728271893219,-7.772332717461703,5.7531747685819843,9.4702863261717365,-6.0825024034961661,-8.8581574822000544,-1.5388219988178913,-8.4069236161994354,-8.8936499447961239,-10.798332601870399,2.9014271363547275,1.9148714978838877,-10.733455939380988,2.0675152762974398,-2.7149971769190508,4.8424696006450878,-0.72857439208387076,6.0700019851767113,-4.7242673697251032,0.14698700947920826,-12.051884732467368,3.692729982421207,3.9726378279971644,10.67876515309033,11.452635386541589,8.2636269387407424,6.0616177578228978,12.7868723516552,-1.7901585136104377,-0.54076764832460467,-6.3453997076761981,-5.6313307704496793,-7.0555715941937178,-2.7852772663615664,5.5810730580775854,-3.9008751852619463,-5.989516888250499,-1.6621071783791559,3.7036851128435182,7.458440237744675,-1.267970994336264,3.9025515425703898,7.6581069902711656,-9.2945834496749988
24,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,26,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2,26,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2,26,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-2,26,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-2,26,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-2,26,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
