,m,n,dataset,formulation,root_ub,root_lb,root_gap,end_ub,end_lb,end_gap,node_count,time
0,3,100,diabetes,original,31.345309329945195,11.389549788181602,0.6366426099582052,31.345309329945195,25.21348212945568,0.19562184363679513,7927595.0,300.0078659057617
1,3,100,diabetes,no_cut,31.345309382365045,12.605625566378189,0.5978465099001337,31.345308075961444,23.71009644887804,0.24358387572967605,3102419.0,300.0113489627838
2,3,100,diabetes,cut,32.01287924279627,14.896294377990834,0.5346780817491482,31.345307711342922,23.23172996767828,0.2588450500592337,3224390.0,300.00667810440063
3,3,120,diabetes,original,38.115533930827965,15.17507029590971,0.6018665165900754,38.115533930827965,28.537411000801455,0.2512918472402585,4312960.0,300.1288721561432
4,3,120,diabetes,no_cut,38.17037603887411,14.970043525996875,0.6078099018267247,38.11553164986647,27.27488974759043,0.28441534023083787,2559722.0,300.01793599128723
5,3,120,diabetes,cut,38.94064225253308,18.77042108102139,0.5179735105729958,38.11553272580059,26.66871327652086,0.30031902037489616,2577882.0,300.0082731246948
6,3,150,diabetes,original,46.050356714487606,19.881341481516582,0.5682695444732171,46.050356714487606,32.63871380507524,0.29123863236423125,5068682.0,300.0199031829834
7,3,150,diabetes,no_cut,47.39485346912149,21.11957375197725,0.5543909896095155,46.05035423794462,31.04153641581224,0.32592187553174995,2269217.0,300.0078809261322
8,3,150,diabetes,cut,46.86450144280671,23.281538574546296,0.5032159127317505,46.05035406124566,30.865172112737895,0.3297516872142157,2534462.0,300.008996963501
9,3,200,diabetes,original,58.98550987252799,26.695434794685365,0.5474238528686766,58.88236077547572,39.36516512676267,0.3314608210620843,3385067.0,300.0101110935211
10,3,200,diabetes,no_cut,60.415259353252864,27.682779458343735,0.5417915977736635,58.88235974840032,37.005426987418154,0.37153627766381264,908100.0,300.01349687576294
11,3,200,diabetes,cut,60.050835701779135,30.985788073796783,0.48400737955294165,58.88236018808995,36.85714987940606,0.37405447469034875,1092026.0,300.0061869621277
